Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,htj2k-bodelian-lossless,50,0,960.0,983.7080005999985,214.70030899999415,2598.065313999996,799492.14,0.1029809277834056,0.0,990,1100,1100,1100,1200,1600,2600,2600,2600,2600,2600
GET,htj2k-lossless-round1,50,0,480.0,498.81544175999903,112.7845820000033,811.8771769999853,799492.14,0.1029809277834056,0.0,490,530,560,620,670,710,810,810,810,810,810
GET,htj2k-lossy-round1,50,0,290.0,292.3127500600035,117.48175000002448,481.11947400002464,774121.62,0.1029809277834056,0.0,300,320,330,350,380,390,480,480,480,480,480
GET,htj2k_bodelian_lossy,50,0,540.0,538.5232099800028,122.62975599998072,1583.0091029999949,779488.72,0.1029809277834056,0.0,560,590,610,640,790,1400,1600,1600,1600,1600,1600
GET,htj2k_lossless,50,0,860.0,1104.0981490000006,472.21483999999236,5431.680311000036,799492.14,0.1029809277834056,0.0,890,1100,1100,1200,1600,2300,5400,5400,5400,5400,5400
GET,htj2k_lossless_plt,50,0,480.0,504.36977547999913,140.20502700000748,816.2126500000113,799492.14,0.1029809277834056,0.0,480,550,590,610,670,770,820,820,820,820,820
GET,htj2k_lossy_3bpp_plt,50,0,300.0,291.92149259999894,96.58679399996117,407.71745099999634,774406.62,0.1029809277834056,0.0,300,330,350,360,390,390,410,410,410,410,410
GET,htj2k_lossy_Qfactor_90_plt,50,0,200.0,209.84851976000056,74.34051600000657,413.28417299996545,739885.82,0.1029809277834056,0.0,200,240,260,300,350,370,410,410,410,410,410
GET,j2k1_bodelian_lossy,50,0,670.0,669.2949041200003,124.38615100001016,1681.0244659999967,782648.36,0.1029809277834056,0.0,680,750,780,840,920,1500,1700,1700,1700,1700,1700
GET,j2k1_lossless_plt,49,0,810.0,851.2818582449012,135.74474399999303,1323.0160080000246,785610.3469387755,0.1009213092277375,0.0,810,950,1000,1100,1200,1300,1300,1300,1300,1300,1300
GET,j2k1_lossy_3bpp_plt,49,0,400.0,407.9466841632678,106.89917400003424,773.8730560000135,765647.1836734693,0.1009213092277375,0.0,400,480,500,510,550,550,770,770,770,770,770
GET,j2k1_lossy_Qfactor_90_plt,49,0,240.0,260.06939351020577,89.23180400000774,604.1496670000015,725640.3469387755,0.1009213092277375,0.0,240,300,320,360,460,520,600,600,600,600,600
GET,j2k_bodelian_lossless,50,0,1300.0,1316.047095479996,227.3389690000016,3111.2720429999854,799492.14,0.1029809277834056,0.0,1300,1400,1600,1700,1800,2000,3100,3100,3100,3100,3100
GET,jp2-lossless-round1,50,0,870.0,853.2414680599958,122.15540500000088,1310.0574369999977,799492.14,0.1029809277834056,0.0,880,960,1100,1100,1200,1200,1300,1300,1300,1300,1300
GET,jp2-lossy-round1,50,0,410.0,408.458161739996,111.8115269999862,672.2798479999597,778495.34,0.1029809277834056,0.0,420,460,480,530,570,580,670,670,670,670,670
GET,ptiff-lossless-round1,50,0,300.0,301.88408781999914,120.79394299999535,503.75218400000676,799484.14,0.1029809277834056,0.0,300,330,350,370,390,440,500,500,500,500,500
GET,ptiff-lossy-round1,50,0,230.0,244.70497629999988,125.46200399998497,592.679927000006,795597.18,0.1029809277834056,0.0,230,250,270,290,330,350,590,590,590,590,590
,Aggregated,847,0,440.0,572.9716652868943,74.34051600000657,5431.680311000036,782316.4439197166,1.744496916650891,0.0,440,610,730,820,1100,1300,1700,2000,5400,5400,5400
