Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1684938063,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1684938064,1,,Aggregated,0.000000,0.000000,11,13,18,19,44,55,56,79,79,79,79,56,0,11,17.555242232142866,7.5661199999998985,79.43410400000018,1202.017857142857
1684938065,1,,Aggregated,0.000000,0.000000,11,12,14,16,44,55,63,72,79,79,79,116,0,11,17.060837568965525,7.515742999999908,79.43410400000018,1202.9224137931035
1684938066,1,,Aggregated,48.000000,0.000000,11,12,14,15,44,51,63,72,79,79,79,184,0,11,16.18696673369565,7.403747999999766,79.43410400000018,1207.4076086956522
1684938067,1,,Aggregated,53.500000,0.000000,11,12,13,15,37,49,57,67,79,79,79,254,0,11,15.633185744094508,7.349675999999583,79.43410400000018,1206.6614173228347
1684938068,1,,Aggregated,57.000000,0.000000,11,12,13,15,36,48,56,63,79,79,79,321,0,11,15.400077676012499,7.349675999999583,79.43410400000018,1205.9252336448599
1684938069,1,,Aggregated,60.000000,0.000000,11,12,13,15,36,49,59,69,79,79,79,384,0,11,15.491702588541706,7.171913999999724,79.43410400000018,1205.6666666666667
1684938070,1,,Aggregated,62.000000,0.000000,11,12,13,16,38,53,67,76,96,96,96,435,0,11,15.962733714942566,6.873176999999231,96.24390799999993,1205.1977011494253
1684938071,1,,Aggregated,61.500000,0.000000,11,12,13,15,37,55,69,79,96,96,96,496,0,11,16.020535032258095,6.873176999999231,96.24390799999993,1205.1310483870968
1684938072,1,,Aggregated,60.714286,0.000000,11,12,13,15,36,51,68,79,96,96,96,561,0,11,15.887491664884163,6.873176999999231,96.24390799999993,1204.8591800356505
1684938073,1,,Aggregated,60.250000,0.000000,11,12,13,15,34,49,67,77,96,96,96,633,0,11,15.691474549763063,6.873176999999231,96.24390799999993,1207.4581358609794
