Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,htj2k-bodelian-lossless,50,0,510.0,534.3534021199989,108.4358610000038,1587.0178010000018,779096.96,0.1082403494830764,0.0,520,590,640,660,790,1100,1600,1600,1600,1600,1600
GET,htj2k-lossless-round1,50,0,480.0,489.87631849999804,116.63101700000311,834.0479899999877,799492.14,0.1082403494830764,0.0,490,510,520,570,660,710,830,830,830,830,830
GET,htj2k-lossy-round1,50,0,300.0,290.67837817999794,99.78132899999537,427.6895829999603,774121.62,0.1082403494830764,0.0,300,320,340,350,370,400,430,430,430,430,430
GET,htj2k_bodelian_lossy,50,0,940.0,960.8018274599966,204.46798700000102,2312.6636220000023,799492.14,0.1082403494830764,0.0,950,1000,1100,1100,1200,1700,2300,2300,2300,2300,2300
GET,htj2k_lossless,50,0,860.0,1132.3751868599998,441.88914500000465,5870.207097000048,799492.14,0.1082403494830764,0.0,880,1000,1100,1300,1600,2200,5900,5900,5900,5900,5900
GET,htj2k_lossless_plt,50,0,500.0,500.16706926000165,121.64441799998826,731.3046650000388,799492.14,0.1082403494830764,0.0,500,540,560,570,620,710,730,730,730,730,730
GET,htj2k_lossy_3bpp_plt,50,0,280.0,284.5836077400034,108.81637300002467,418.8735860000179,774315.64,0.1082403494830764,0.0,290,310,320,350,380,390,420,420,420,420,420
GET,htj2k_lossy_Qfactor_90_plt,50,0,200.0,204.86196983999625,71.42661999998268,368.2099209999592,739619.0,0.1082403494830764,0.0,210,240,270,280,330,350,370,370,370,370,370
GET,j2k1_bodelian_lossy,50,0,660.0,656.7206828199996,110.64431900001637,1587.9487599999607,782238.36,0.1082403494830764,0.0,660,730,770,800,980,1400,1600,1600,1600,1600,1600
GET,j2k1_lossless_plt,50,0,770.0,811.2429628800029,129.79756199999315,1245.0432570000203,799492.14,0.1082403494830764,0.0,780,930,990,1100,1100,1200,1200,1200,1200,1200,1200
GET,j2k1_lossy_3bpp_plt,49,0,400.0,380.1141916734683,108.93845900000088,558.8010339999983,765442.306122449,0.10607554249341487,0.0,400,440,470,480,510,520,560,560,560,560,560
GET,j2k_bodelian_lossless,50,0,1200.0,1261.6102360600057,217.22786600000177,2825.3296390000173,799492.14,0.1082403494830764,0.0,1300,1500,1500,1500,1600,1700,2800,2800,2800,2800,2800
GET,jp2-lossless-round1,50,0,770.0,815.2687661199989,122.19081200000659,1247.1235720000209,799492.14,0.1082403494830764,0.0,790,940,960,1100,1100,1200,1200,1200,1200,1200,1200
GET,jp2-lossy-round1,50,0,400.0,384.8283289800007,138.38998100004574,571.6626899999824,778495.34,0.1082403494830764,0.0,400,450,480,490,510,510,570,570,570,570,570
GET,ptiff-lossless-round1,50,0,310.0,303.1143085400007,120.03840399999888,452.52523099999564,799484.14,0.1082403494830764,0.0,310,350,360,370,400,410,450,450,450,450,450
GET,ptiff-lossy-round1,50,0,240.0,230.47712433999885,122.03722000003836,349.1926190000072,795597.18,0.1082403494830764,0.0,240,260,260,270,310,320,350,350,350,350,350
,Aggregated,799,0,460.0,577.8142726871087,71.42661999998268,5870.207097000048,786579.8923654568,1.7296807847395608,0.0,460,620,740,830,1100,1300,1600,2100,5900,5900,5900
